InsertCashTransaction;0;richy;100000;11/05/2015 8:45:18 PM
BuyTransaction;24581;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24582;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24583;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24584;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24585;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24586;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24587;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24588;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24589;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24590;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24591;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24592;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24593;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24594;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24595;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24596;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24597;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24598;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24599;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24600;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24601;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24602;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24603;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24604;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24605;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24606;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24607;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24608;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24609;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24610;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24611;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24612;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24613;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24614;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24615;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24616;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24617;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24618;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24619;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24620;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24621;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24622;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24623;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24624;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24625;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24626;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24627;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24628;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24629;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24630;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24631;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24632;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24633;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24634;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24635;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24636;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24637;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24638;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24639;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24640;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24641;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24642;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24643;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24644;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24645;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24646;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24647;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24648;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24649;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24650;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24651;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24652;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24653;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24654;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24655;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24656;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24657;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24658;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24659;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24660;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24661;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24662;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24663;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24664;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24665;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24666;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24667;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24668;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24669;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24670;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24671;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24672;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24673;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24674;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24675;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24676;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24677;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24678;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24679;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24680;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24681;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24682;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24683;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24684;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24685;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24686;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24687;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24688;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24689;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24690;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24691;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24692;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24693;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24694;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24695;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24696;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24697;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24698;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24699;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24700;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24701;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24702;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24703;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24704;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24705;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24706;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24707;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24708;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24709;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24710;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24711;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24712;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24713;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24714;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24715;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24716;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24717;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24718;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24719;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24720;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24721;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24722;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24723;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24724;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24725;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24726;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24727;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24728;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24729;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24730;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24731;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24732;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24733;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24734;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24735;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24736;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24737;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24738;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24739;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24740;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24741;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24742;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24743;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24744;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24745;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24746;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24747;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24748;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24749;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24750;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24751;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24752;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24753;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24754;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24755;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24756;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24757;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24758;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24759;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24760;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24761;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24762;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24763;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24764;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24765;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24766;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24767;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24768;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24769;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24770;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24771;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24772;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24773;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24774;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24775;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24776;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24777;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24778;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24779;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24780;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24781;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24782;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24783;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24784;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24785;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24786;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24787;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24788;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24789;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24790;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24791;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24792;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24793;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24794;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24795;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24796;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24797;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24798;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24799;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24800;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24801;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24802;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24803;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24804;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24805;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24806;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24807;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24808;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24809;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24810;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24811;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24812;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24813;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24814;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24815;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24816;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24817;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24818;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24819;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24820;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24821;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24822;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24823;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24824;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24825;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24826;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24827;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24828;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24829;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24830;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24831;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24832;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24833;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24834;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24835;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24836;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24837;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24838;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24839;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24840;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24841;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24842;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24843;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24844;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24845;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24846;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24847;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24848;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24849;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24850;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24851;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24852;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24853;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24854;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24855;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24856;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24857;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24858;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24859;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24860;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24861;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24862;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24863;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24864;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24865;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24866;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24867;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24868;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24869;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24870;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24871;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24872;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24873;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24874;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24875;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24876;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24877;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24878;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24879;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24880;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24881;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24882;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24883;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24884;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24885;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24886;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24887;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24888;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24889;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24890;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24891;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24892;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24893;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24894;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24895;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24896;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24897;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24898;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24899;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24900;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24901;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24902;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24903;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24904;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24905;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24906;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24907;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24908;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24909;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24910;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24911;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24912;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24913;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24914;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24915;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24916;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24917;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24918;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24919;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24920;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24921;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24922;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24923;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24924;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24925;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24926;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24927;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24928;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24929;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24930;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24931;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24932;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24933;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24934;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24935;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24936;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24937;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24938;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24939;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24940;me;31;150;12/05/2015 9:42:15 AM
BuyTransaction;24941;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24942;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24943;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24944;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24945;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24946;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24947;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24948;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24949;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24950;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24951;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24952;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24953;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24954;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24955;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24956;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24957;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24958;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24959;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24960;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24961;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24962;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24963;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24964;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24965;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24966;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24967;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24968;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24969;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24970;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24971;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24972;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24973;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24974;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24975;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24976;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24977;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24978;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24979;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24980;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24981;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24982;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24983;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24984;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24985;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24986;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24987;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24988;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24989;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24990;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24991;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24992;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24993;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24994;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24995;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24996;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24997;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24998;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;24999;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;25000;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;25001;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;25002;me;31;150;12/05/2015 9:42:16 AM
BuyTransaction;25003;me;31;150;12/05/2015 9:42:16 AM
